Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/PrivilegeGroup/div_IdentityReader""), STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-20 14:41:22,2022-01-20 14:41:22,0.460s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:22,2022-01-20 14:41:23,1.006s,PASSED
,,,,,,,
Test Cases/Sprint 6/FCSCMS-142/FCSCMS-923-S6 (Admin user is able to set the user as IdentityWritter),Chrome 97.0.4692.71,Admin user is able to set the user as IdentityWritter,,2022-01-20 14:41:23,2022-01-20 14:41:25,1.932s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/PrivilegeGroup/div_IdentityWriter""), STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-20 14:41:23,2022-01-20 14:41:24,0.502s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:24,2022-01-20 14:41:25,1.005s,PASSED
,,,,,,,
Test Cases/Sprint 6/FCSCMS-142/FCSCMS-924-S6 (Admin user is able to set the user as IdentityAdminr),Chrome 97.0.4692.71,Admin user is able to set the user as IdentityAdminr,,2022-01-20 14:41:25,2022-01-20 14:41:27,1.610s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/PrivilegeGroup/div_IdentityAdmin""), STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-20 14:41:25,2022-01-20 14:41:26,0.383s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:26,2022-01-20 14:41:27,1.015s,PASSED
,,,,,,,
Test Cases/Sprint 6/FCSCMS-142/FCSCMS-925-S6 (Admin user is able to set the user as PrivilegeGroupReader),Chrome 97.0.4692.71,Admin user is able to set the user as PrivilegeGroupReader,,2022-01-20 14:41:27,2022-01-20 14:41:28,1.607s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/PrivilegeGroup/div_PrivilegeGroupReader""))",Chrome 97.0.4692.71,,,2022-01-20 14:41:27,2022-01-20 14:41:27,0.388s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:27,2022-01-20 14:41:28,1.007s,PASSED
,,,,,,,
Test Cases/Sprint 6/FCSCMS-142/FCSCMS-926-S6 (Admin user is able to set the user as PrivilegeGroupWriter),Chrome 97.0.4692.71,Admin user is able to set the user as PrivilegeGroupWriter,,2022-01-20 14:41:28,2022-01-20 14:41:30,1.744s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/PrivilegeGroup/div_PrivilegeGroupWriter""), STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-20 14:41:28,2022-01-20 14:41:29,0.385s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:29,2022-01-20 14:41:30,1.008s,PASSED
,,,,,,,
Test Cases/Sprint 6/FCSCMS-142/FCSCMS-927-S6 (Admin user is able to set the user as PrivilegeGroupAdmin),Chrome 97.0.4692.71,Admin user is able to set the user as PrivilegeGroupAdmin,,2022-01-20 14:41:30,2022-01-20 14:41:32,1.636s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/PrivilegeGroup/div_PrivilegeGroupAdmin""), STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-20 14:41:30,2022-01-20 14:41:31,0.394s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:31,2022-01-20 14:41:32,1.006s,PASSED
,,,,,,,
Test Cases/Sprint 6/FCSCMS-142/FCSCMS-928-S6 (Admin user is able to set the user as GrantReader),Chrome 97.0.4692.71,Admin user is able to set the user as GrantReader,,2022-01-20 14:41:32,2022-01-20 14:41:33,1.625s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/PrivilegeGroup/div_Values Reader""), STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-20 14:41:32,2022-01-20 14:41:32,0.397s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:32,2022-01-20 14:41:33,1.010s,PASSED
,,,,,,,
Test Cases/Sprint 6/FCSCMS-142/FCSCMS-929-S6 (Admin user is able to set the user as GrantWriter),Chrome 97.0.4692.71,Admin user is able to set the user as GrantWriter,,2022-01-20 14:41:33,2022-01-20 14:41:48,15.099s,FAILED
delay(2),Chrome 97.0.4692.71,,,2022-01-20 14:41:33,2022-01-20 14:41:35,2.013s,PASSED
"setText(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/input_User Login Name""), ""AutomationLN"")",Chrome 97.0.4692.71,,,2022-01-20 14:41:35,2022-01-20 14:41:36,0.758s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:36,2022-01-20 14:41:37,1.017s,PASSED
"setText(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/input_User Name""), ""ATTestUser"")",Chrome 97.0.4692.71,,,2022-01-20 14:41:37,2022-01-20 14:41:38,0.784s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:38,2022-01-20 14:41:39,1.014s,PASSED
"setText(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/input_Email""), ""Automationtest@gmail.com"")",Chrome 97.0.4692.71,,,2022-01-20 14:41:39,2022-01-20 14:41:40,0.798s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:40,2022-01-20 14:41:41,1.018s,PASSED
"setText(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/input_Address Line 1""), ""Line 1"")",Chrome 97.0.4692.71,,,2022-01-20 14:41:41,2022-01-20 14:41:41,0.690s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:41,2022-01-20 14:41:42,1.005s,PASSED
"setText(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/input_Address Line 2""), ""Line 2"")",Chrome 97.0.4692.71,,,2022-01-20 14:41:42,2022-01-20 14:41:43,0.703s,PASSED
delay(1),Chrome 97.0.4692.71,,,2022-01-20 14:41:43,2022-01-20 14:41:44,1.017s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/button_Save""))",Chrome 97.0.4692.71,,,2022-01-20 14:41:44,2022-01-20 14:41:45,0.436s,PASSED
delay(2),Chrome 97.0.4692.71,,,2022-01-20 14:41:45,2022-01-20 14:41:47,2.007s,PASSED
"click(findTestObject(""Admin/Sprint 6/FCSCMS-198/AddNewUser/button_Yes(Save)""))",Chrome 97.0.4692.71,,,2022-01-20 14:41:47,2022-01-20 14:41:48,1.611s,FAILED
